,,,CSI_D_CLK_P,Y8,,unused_CSI_D_CLK_P,,CSI_D_CLK_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,unused_CSI_D_CLK_P,,,,,,,,,,Not used,UNUSED
CSI4_D2_N,40,,CSI_D_D0_N,Y3,V6,unused_CSI_D_D0_N,,CSI_D_D0_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_D_D0_N,,,,,,,,,,"Camera, CSI 4 Data 2–",CSI D
CSI4_D2_P,42,,CSI_D_D0_P,AA3,V5,unused_CSI_D_D0_P,,CSI_D_D0_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_D_D0_P,,,,,,,,,,"Camera, CSI 4 Data 2+",
CSI4_D3_N,64,,CSI_D_D1_N,W1,Y8,unused_CSI_D_D1_N,,CSI_D_D1_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_D_D1_N,,,,,,,,,,"Camera, CSI 4 Data 3–",
CSI4_D3_P,66,,CSI_D_D1_P,W2,Y9,unused_CSI_D_D1_P,,CSI_D_D1_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_D_D1_P,,,,,,,,,,"Camera, CSI 4 Data 3+",
CSI2_CLK_N,28,,CSI_E_CLK_N,T5,P1,unused_CSI_E_CLK_N,,CSI_E_CLK_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_E_CLK_N,,,,,,,,,,"Camera, CSI 2 Clock–",CSI E
CSI2_CLK_P,30,,CSI_E_CLK_P,U5,R1,unused_CSI_E_CLK_P,,CSI_E_CLK_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_E_CLK_P,,,,,,,,,,"Camera, CSI 2 Clock+",
CSI2_D0_N,22,,CSI_E_D0_N,U7,U5,unused_CSI_E_D0_N,,CSI_E_D0_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_E_D0_N,,,,,,,,,,"Camera, CSI 2 Data 0–",
CSI2_D0_P,24,,CSI_E_D0_P,U6,U4,unused_CSI_E_D0_P,,CSI_E_D0_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_E_D0_P,,,,,,,,,,"Camera, CSI 2 Data 0+",
CSI2_D1_N,34,,CSI_E_D1_N,T2,R2,unused_CSI_E_D1_N,,CSI_E_D1_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_E_D1_N,,,,,,,,,,"Camera, CSI 2 Data 1–",
CSI2_D1_P,36,,CSI_E_D1_P,T1,R3,unused_CSI_E_D1_P,,CSI_E_D1_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_E_D1_P,,,,,,,,,,"Camera, CSI 2 Data 1+",
CSI3_CLK_N,27,,CSI_F_CLK_N,U2,U8,unused_CSI_F_CLK_N,,CSI_F_CLK_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_F_CLK_N,,,,,,,,,,"Camera, CSI 3 Clock–",CSI F
CSI3_CLK_P,29,,CSI_F_CLK_P,U1,U9,unused_CSI_F_CLK_P,,CSI_F_CLK_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_F_CLK_P,,,,,,,,,,"Camera, CSI 3 Clock+",
CSI3_D0_N,21,,CSI_F_D0_N,V3,U3,unused_CSI_F_D0_N,,CSI_F_D0_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_F_D0_N,,,,,,,,,,"Camera, CSI 3 Data 0–",
CSI3_D0_P,23,,CSI_F_D0_P,U3,U2,unused_CSI_F_D0_P,,CSI_F_D0_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_F_D0_P,,,,,,,,,,"Camera, CSI 3 Data 0+",
CSI3_D1_N,33,,CSI_F_D1_N,R3,U7,unused_CSI_F_D1_N,,CSI_F_D1_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_F_D1_N,,,,,,,,,,"Camera, CSI 3 Data 1–",
CSI3_D1_P,35,,CSI_F_D1_P,T3,U6,unused_CSI_F_D1_P,,CSI_F_D1_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_F_D1_P,,,,,,,,,,"Camera, CSI 3 Data 1+",
,,,CSI_DSI_RUP,AD3,AD7,unused_CSI_DSI_RUP,,CSI_DSI_RUP,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,CSI_DSI_RUP,,,,,,453,,,,DSI_CSI_RUP,
,,,CSI_DSI_RDN,AC3,V7,unused_CSI_DSI_RDN,,CSI_DSI_RDN,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,CSI_DSI_RDN,,,,,,,49.9,,,DSI_CSI_RDN,
eDP,,,eDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05V,,
DP0_TXD0_P,41,,EDP_TXDP0,AM1,AJ1,unused_EDP_TXDP0,,EDP_TXDP0,,,,,,,,,,,,,,,avdd_edp,,,,FALSE,,,,,,,,,,,,,,,,,EDP_TXDP0,,,,,,,,,,Display Port 0 Data Lane 0+,eDP Connector
DP0_TXD0_N,39,,EDP_TXDN0,AM2,AJ2,unused_EDP_TXDN0,,EDP_TXDN0,,,,,,,,,,,,,,,avdd_edp,,,,FALSE,,,,,,,,,,,,,,,,,EDP_TXDN0,,,,,,,,,,Display Port 0 Data Lane 0-,
DP0_TXD1_P,47,,EDP_TXDP1,AM3,AJ5,unused_EDP_TXDP1,,EDP_TXDP1,,,,,,,,,,,,,,,avdd_edp,,,,FALSE,,,,,,,,,,,,,,,,,EDP_TXDP1,,,,,,,,,,Display Port 1 Data Lane 0+,
DP0_TXD1_N,45,,EDP_TXDN1,AN3,AJ6,unused_EDP_TXDN1,,EDP_TXDN1,,,,,,,,,,,,,,,avdd_edp,,,,FALSE,,,,,,,,,,,,,,,,,EDP_TXDN1,,,,,,,,,,Display Port 1 Data Lane 0-,
DP0_TXD2_P,53,,EDP_TXDP2,AM5,AK1,unused_EDP_TXDP2,,EDP_TXDP2,,,,,,,,,,,,,,,avdd_edp,,,,FALSE,,,,,,,,,,,,,,,,,EDP_TXDP2,,,,,,,,,,Display Port 2 Data Lane 0+,
DP0_TXD2_N,51,,EDP_TXDN2,AL5,AK2,unused_EDP_TXDN2,,EDP_TXDN2,,,,,,,,,,,,,,,avdd_edp,,,,FALSE,,,,,,,,,,,,,,,,,EDP_TXDN2,,,,,,,,,,Display Port 2 Data Lane 0-,
DP0_TXD3_P,59,,EDP_TXDP3,AL7,AJ4,unused_EDP_TXDP3,,EDP_TXDP3,,,,,,,,,,,,,,,avdd_edp,,,,FALSE,,,,,,,,,,,,,,,,,EDP_TXDP3,,,,,,,,,,Display Port 3 Data Lane 0+,
DP0_TXD3_N,57,,EDP_TXDN3,AL6,AJ3,unused_EDP_TXDN3,,EDP_TXDN3,,,,,,,,,,,,,,,avdd_edp,,,,FALSE,,,,,,,,,,,,,,,,,EDP_TXDN3,,,,,,,,,,Display Port 3 Data Lane 0-,
,,,EDP_RSET,AM6,AG5,unused_EDP_RSET,,EDP_RSET,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,EDP_RSET,,,,,,,1K,,,EDP_RSET,
,,,EDP_VCM,AN5,AH5,unused_EDP_VCM,,EDP_VCM,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,unused_EDP_VCM,,,,,,,,,,,
HDMI,,,HDMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05V,,
DP1_TXD0_P,65,,HDMI_DP_TXDP0,AL1,AG6,unused_HDMI_DP_TXDP0,,HDMI_DP_TXDP0,,,,,,,,,,,,,,,avdd_hdmi_dp,,,,FALSE,,,,,,,,,,,,,,,,,HDMI_DP_TXDP0,,,,,,,,,,DisplayPort 1 Lane 0 or HDMI Lane 2+,HDMI Connector
DP1_TXD0_N,63,,HDMI_DP_TXDN0,AL2,AG7,unused_HDMI_DP_TXDN0,,HDMI_DP_TXDN0,,,,,,,,,,,,,,,avdd_hdmi_dp,,,,FALSE,,,,,,,,,,,,,,,,,HDMI_DP_TXDN0,,,,,,,,,,DisplayPort 1 Lane 0 or HDMI Lane 2-,
DP1_TXD1_P,71,,HDMI_DP_TXDP1,AK3,AG2,unused_HDMI_DP_TXDP1,,HDMI_DP_TXDP1,,,,,,,,,,,,,,,avdd_hdmi_dp,,,,FALSE,,,,,,,,,,,,,,,,,HDMI_DP_TXDP1,,,,,,,,,,DisplayPort or HDMI Lane 1+,
DP1_TXD1_N,69,,HDMI_DP_TXDN1,AJ3,AG3,unused_HDMI_DP_TXDN1,,HDMI_DP_TXDN1,,,,,,,,,,,,,,,avdd_hdmi_dp,,,,FALSE,,,,,,,,,,,,,,,,,HDMI_DP_TXDN1,,,,,,,,,,DisplayPort 1 or HDMI Lane 1-,
DP1_TXD2_P,77,,HDMI_DP_TXDP2,AJ6,AF5,unused_HDMI_DP_TXDP2,,HDMI_DP_TXDP2,,,,,,,,,,,,,,,avdd_hdmi_dp,,,,FALSE,,,,,,,,,,,,,,,,,HDMI_DP_TXDP2,,,,,,,,,,DisplayPort 1 Lane 2 or HDMI Lane 0+,
DP1_TXD2_N,75,,HDMI_DP_TXDN2,AJ7,AF4,unused_HDMI_DP_TXDN2,,HDMI_DP_TXDN2,,,,,,,,,,,,,,,avdd_hdmi_dp,,,,FALSE,,,,,,,,,,,,,,,,,HDMI_DP_TXDN2,,,,,,,,,,DisplayPort 1 Lane 2 or HDMI Lane 0-,
DP1_TXD3_P,83,,HDMI_DP_TXDP3,AJ2,AF1,unused_HDMI_DP_TXDP3,,HDMI_DP_TXDP3,,,,,,,,,,,,,,,avdd_hdmi_dp,,,,FALSE,,,,,,,,,,,,,,,,,HDMI_DP_TXDP3,,,,,,,,,,DisplayPort 1 Lane 3– or HDMI Clk Lane+,
DP1_TXD3_N,81,,HDMI_DP_TXDN3,AJ1,AG1,unused_HDMI_DP_TXDN3,,HDMI_DP_TXDN3,,,,,,,,,,,,,,,avdd_hdmi_dp,,,,FALSE,,,,,,,,,,,,,,,,,HDMI_DP_TXDN3,,,,,,,,,,DisplayPort 1 Lane 3+ or HDMI Clk Lane-,
,,,HDMI_DP_RSET,AL3,AF6,unused_HDMI_DP_RSET,,HDMI_DP_RSET,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,HDMI_DP_RSET,,,,,,,1K,,,HDMI_RSET,
,,,HDMI_DP_VCM,AK5,AD8,unused_HDMI_DP_VCM,,HDMI_DP_VCM,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,unused_HDMI_DP_VCM,,,,,,,,,,Not used,
HSIC,,,HSIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,,
,,,HSIC1_STROBE,AN20,AF15,unused_HSIC1_STROBE,,HSIC1_STROBE,,,,,,,,,,,,,,,avdd_hsic,,,,FALSE,,,,,,,,,,,,,,,,,unused_HSIC1_STROBE,,,,,,,,,,Not used,UNUSED
,,,HSIC1_DATA0,AM20,AG15,unused_HSIC1_DATA0,,HSIC1_DATA0,,,,,,,,,,,,,,,avdd_hsic,,,,FALSE,,,,,,,,,,,,,,,,,unused_HSIC1_DATA0,,,,,,,,,,Not used,UNUSED
,,,HSIC_REXT,AP20,AH15,unused_HSIC_REXT,,HSIC_REXT,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,unused_HSIC_REXT,,,,,,,,,,Not used,UNUSED
USB 2.2,,,USB 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3V,,
USB0_D_N,109,,USB0_DN,AN16,AM14,unused_USB0_DN,,USB0_DN,,,,,,,,,,,,,,,avdd_usb,,,,FALSE,,,,,,,,,,,,,,,,,USB0_DN,,,,,,,,,,USB 2.0 Port 0 Data–,USB 2.0 Micro AB
USB0_D_P,111,,USB0_DP,AM16,AN14,unused_USB0_DP,,USB0_DP,,,,,,,,,,,,,,,avdd_usb,,,,FALSE,,,,,,,,,,,,,,,,,USB0_DP,,,,,,,,,,USB 2.0 Port 0 Data+,
USB1_D_N,115,,USB1_DN,AT16,AP14,unused_USB1_DN,,USB1_DN,,,,,,,,,,,,,,,avdd_usb,,,,FALSE,,,,,,,,,,,,,,,,,USB1_DN,,,,,,,,,,USB 2.0 Port 1 Data–,USB 3.0 Type A
USB1_D_P,117,,USB1_DP,AT15,AP15,unused_USB1_DP,,USB1_DP,,,,,,,,,,,,,,,avdd_usb,,,,FALSE,,,,,,,,,,,,,,,,,USB1_DP,,,,,,,,,,USB 2.0 Port 1 Data+,
USB2_D_N,121,,USB2_DN,AT14,AM15,unused_USB2_DN,,USB2_DN,,,,,,,,,,,,,,,avdd_usb,,,,FALSE,,,,,,,,,,,,,,,,,USB2_DN,,,,,,,,,,"USB 2.0, Port 2 Data–",M.2 Key E
USB2_D_P,123,,USB2_DP,AU14,AN15,unused_USB2_DP,,USB2_DP,,,,,,,,,,,,,,,avdd_usb,,,,FALSE,,,,,,,,,,,,,,,,,USB2_DP,,,,,,,,,,"USB 2.0, Port 2 Data+",
,,,USB3_DN,AV16,AJ15,unused_USB3_DN,,USB3_DN,,,,,,,,,,,,,,,avdd_usb,,,,FALSE,,,,,,,,,,,,,,,,,unused_USB3_DN,,,,,,,,,,Not used,UNUSED
,,,USB3_DP,AU16,AK15,unused_USB3_DP,,USB3_DP,,,,,,,,,,,,,,,avdd_usb,,,,FALSE,,,,,,,,,,,,,,,,,unused_USB3_DP,,,,,,,,,,Not used,UNUSED
,,,USB_REXT,AP16,AL14,unused_USB_REXT,,USB_REXT,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,USB_REXT,,,,,,,1K,,,USB_REXT,
USB 3.0 + PEX,,,USB 3.0 + PEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05V,,
,,,PEX_RX0N,AT21,AM17,unused_PEX_RX0N,,PEX1_RX0N,USB_SS2_RXN,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX1_RX0N,,,,,,,,,,PEX_RX0_AP_M,PCI-E Controller 1 x1 to Ethernet Controller
,,,PEX_RX0P,AT22,AN17,unused_PEX_RX0P,,PEX1_RX0P,USB_SS2_RXP,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX1_RX0P,,,,,,,,,,PEX_RX0_AP_P,
,,,PEX_TX0N,AM22,AH17,unused_PEX_TX0N,,PEX1_TX0N,USB_SS2_TXN,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX1_TX0N,,,,,,,,,,PEX_TX0_AP_M,
,,,PEX_TX0P,AN22,AJ17,unused_PEX_TX0P,,PEX1_TX0P,USB_SS2_TXP,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX1_TX0P,,,,,,,,,,PEX_TX0_AP_P,
PCIE0_RX3_N,155,,PEX_RX1N,AU22,AM18,unused_PEX_RX1N,,PEX0_RX3N,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX0_RX3N,,,,,,,,,,PCIe #0 Receive 3– (PCIe Ctrl #0 Lane 3),M.2 Key E
PCIE0_RX3_P,157,,PEX_RX1P,AV22,AN18,unused_PEX_RX1P,,PEX0_RX3P,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX0_RX3P,,,,,,,,,,PCIe #0 Receive 3+ (PCIe Ctrl #0 Lane 3),
PCIE0_TX3_N,154,,PEX_TX1N,AP22,AJ18,unused_PEX_TX1N,,PEX0_TX3N,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX0_TX3N,,,,,,,,,,PCIe #0 Transmit 3– (PCIe Ctrl #0 Lane 3),
PCIE0_TX3_P,156,,PEX_TX1P,AP23,AK18,unused_PEX_TX1P,,PEX0_TX3P,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX0_TX3P,,,,,,,,,,PCIe #0 Transmit 3+ (PCIe Ctrl #0 Lane 3),
PCIE0_RX2_N,149,,PEX_RX2N,AV23,AP17,unused_PEX_RX2N,,PEX0_RX2N,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX0_RX2N,,,,,,,,,,PCIe #0 Receive 2– (PCIe Ctrl #0 Lane 2),
PCIE0_RX2_P,151,,PEX_RX2P,AU23,AP18,unused_PEX_RX2P,,PEX0_RX2P,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX0_RX2P,,,,,,,,,,PCIe #0 Receive 2+ (PCIe Ctrl #0 Lane 2),
PCIE0_TX2_N,148,,PEX_TX2N,AN25,AK17,unused_PEX_TX2N,,PEX0_TX2N,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX0_TX2N,,,,,,,,,,PCIe #0 Transmit 2– (PCIe Ctrl #0 Lane 2),
PCIE0_TX2_P,150,,PEX_TX2P,AM25,AL17,unused_PEX_TX2P,,PEX0_TX2P,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX0_TX2P,,,,,,,,,,PCIe #0 Transmit 2+ (PCIe Ctrl #0 Lane 2),
PCIE0_RX1_N,137,,PEX_RX3N,AT23,AM20,unused_PEX_RX3N,,PEX0_RX1N,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX0_RX1N,,,,,,,,,,PCIe #0 Receive 1– (PCIe Ctrl #0 Lane 1),
PCIE0_RX1_P,139,,PEX_RX3P,AT24,AN20,unused_PEX_RX3P,,PEX0_RX1P,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX0_RX1P,,,,,,,,,,PCIe #0 Receive 1+ (PCIe Ctrl #0 Lane 1),
PCIE0_TX1_N,140,,PEX_TX3N,AP26,AK20,unused_PEX_TX3N,,PEX0_TX1N,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX0_TX1N,,,,,,,,,,PCIe #0 Transmit 1– PCIe Ctrl #0 Lane 1),
PCIE0_TX1_P,142,,PEX_TX3P,AP25,AL20,unused_PEX_TX3P,,PEX0_TX1P,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX0_TX1P,,,,,,,,,,PCIe #0 Transmit 1+ (PCIe Ctrl #0 Lane 1),
PCIE0_RX0_N,131,,PEX_RX4N,AU26,AM21,unused_PEX_RX4N,,PEX0_RX0N,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX0_RX0N,,,,,,,,,,PCIe #0 Receive 0– (PCIe Ctrl #0 Lane 0),
PCIE0_RX0_P,133,,PEX_RX4P,AV26,AN21,unused_PEX_RX4P,,PEX0_RX0P,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX0_RX0P,,,,,,,,,,PCIe #0 Receive 0+ (PCIe Ctrl #0 Lane 0),
PCIE0_TX0_N,134,,PEX_TX4N,AN26,AJ21,unused_PEX_TX4N,,PEX0_TX0N,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX0_TX0N,,,,,,,,,,PCIe #0 Transmit 0– (PCIe Ctrl #0 Lane 0),
PCIE0_TX0_P,136,,PEX_TX4P,AM26,AK21,unused_PEX_TX4P,,PEX0_TX0P,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX0_TX0P,,,,,,,,,,PCIe #0 Transmit 0+ (PCIe Ctrl #0 Lane 0),
,,,PEX_RX5N,AU28,AN23,unused_PEX_RX5N,,USB_SS1_RXN,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,unused_PEX_RX5N,,,,,,,,,,Not used,UNUSED
,,,PEX_RX5P,AV28,AM23,unused_PEX_RX5P,,USB_SS1_RXP,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,unused_PEX_RX5P,,,,,,,,,,Not used,UNUSED
,,,PEX_TX5N,AP28,AK23,unused_PEX_TX5N,,USB_SS1_TXN,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,unused_PEX_TX5N,,,,,,,,,,Not used,UNUSED
,,,PEX_TX5P,AN28,AL23,unused_PEX_TX5P,,USB_SS1_TXP,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,unused_PEX_TX5P,,,,,,,,,,Not used,UNUSED
USBSS_RX_N,161,,PEX_RX6N,AV29,AP23,unused_PEX_RX6N,,USB_SS0_RXN,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,USB_SS0_RXN,,,,,,,,,,USB SS Receive– (USB 3.0 Ctrl #0),USB 3.0 Type A
USBSS_RX_P,163,,PEX_RX6P,AU29,AP24,unused_PEX_RX6P,,USB_SS0_RXP,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,USB_SS0_RXP,,,,,,,,,,USB SS Receive+ (USB 3.0 Ctrl #0),
USBSS_TX_N,166,,PEX_TX6N,AN29,AM24,unused_PEX_TX6N,,USB_SS0_TXN,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,USB_SS0_TXN,,,,,,,,,,USB SS Transmit– (USB 3.0 Ctrl #0),
USBSS_TX_P,168,,PEX_TX6P,AP29,AN24,unused_PEX_TX6P,,USB_SS0_TXP,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,USB_SS0_TXP,,,,,,,,,,USB SS Transmit+ (USB 3.0 Ctrl #0),
,,,PEX_REFCLKN,AV25,AH20,unused_PEX_REFCLKN,,PEX_REFCLKN,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX_REFCLKN,,,,,,,,,,PEX_REFCLK_AP_M,UNUSED
,,,PEX_REFCLKP,AU25,AJ20,unused_PEX_REFCLKP,,PEX_REFCLKP,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,PEX_REFCLKP,,,,,,,,,,PEX_REFCLK_AP_P,UNUSED
,,,PEX_TESTCLKN,AT26,AP20,unused_PEX_TESTCLKN,,PEX_TESTCLKN,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,unused_PEX_TESTCLKN,,,,,,,,,,Not used,
,,,PEX_TESTCLKP,AT27,AP21,unused_PEX_TESTCLKP,,PEX_TESTCLKP,,,,,,,,,,,,,,,vddio_pex,,,,FALSE,,,,,,,,,,,,,,,,,unused_PEX_TESTCLKP,,,,,,,,,,Not used,
,,,PEX_TERMP,AT28,AH18,unused_PEX_TERMP,,PEX_TERMP,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,PEX_TERMP,,,,,,,2.49K,,,PEX_TERMP,
SATA,,,SATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,,
,,,SATA_L0_RXP,AV31,AP26,unused_SATA_L0_RXP,,SATA_L0_RXP,USB_SS3_RXP,,,,,,,,,,,,,,vddio_sata,,,,TRUE,SATA,SATA_L0_RXP,,,,,,,,,,,,,,,unused_SATA_L0_RXP,,,,,,,,,,Not used,UNUSED
,,,SATA_L0_RXN,AU31,AP27,unused_SATA_L0_RXN,,SATA_L0_RXN,USB_SS3_RXN,,,,,,,,,,,,,,vddio_sata,,,,TRUE,SATA,SATA_L0_RXN,,,,,,,,,,,,,,,unused_SATA_L0_RXN,,,,,,,,,,Not used,UNUSED
,,,SATA_L0_TXP,AP30,AM26,unused_SATA_L0_TXP,,SATA_L0_TXP,USB_SS3_TXP,,,,,,,,,,,,,,vddio_sata,,,,TRUE,SATA,SATA_L0_TXP,,,,,,,,,,,,,,,unused_SATA_L0_TXP,,,,,,,,,,Not used,UNUSED
,,,SATA_L0_TXN,AP31,AN26,unused_SATA_L0_TXN,,SATA_L0_TXN,USB_SS3_TXN,,,,,,,,,,,,,,vddio_sata,,,,TRUE,SATA,SATA_L0_TXN,,,,,,,,,,,,,,,unused_SATA_L0_TXN,,,,,,,,,,Not used,UNUSED
,,,SATA_TESTCLKP,AT33,AK29,unused_SATA_TESTCLKP,,SATA_TESTCLKP,,,,,,,,,,,,,,,vddio_sata,,,,FALSE,,,,,,,,,,,,,,,,,unused_SATA_TESTCLKP,,,,,,,,,,Not used,UNUSED
,,,SATA_TESTCLKN,AT32,AL29,unused_SATA_TESTCLKN,,SATA_TESTCLKN,,,,,,,,,,,,,,,vddio_sata,,,,FALSE,,,,,,,,,,,,,,,,,unused_SATA_TESTCLKN,,,,,,,,,,Not used,UNUSED
,,,SATA_TERMP,AT31,AM29,unused_SATA_TERMP,,SATA_TERMP,,,,,,,,,,,,,,,,,,,TRUE,SATA,SATA_TERMP,,,,,,,,,,,,,,,unused_SATA_TERMP,,,,,,,2.49K,,,Not used,UNUSED
DDR,,,DDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2V,,
,,,DDR_XM0_B0D0,A4,E4,unused_DDR_XM0_B0D0,,DDR_XM0_B0D0,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B0D0,,,,,,,,,,DDR_XM0_B0D0,LPDDR4
,,,DDR_XM0_B0D1,B4,C4,unused_DDR_XM0_B0D1,,DDR_XM0_B0D1,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B0D1,,,,,,,,,,DDR_XM0_B0D1,
,,,DDR_XM0_B0D2,C6,B4,unused_DDR_XM0_B0D2,,DDR_XM0_B0D2,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B0D2,,,,,,,,,,DDR_XM0_B0D2,
,,,DDR_XM0_B0D3,E6,A3,unused_DDR_XM0_B0D3,,DDR_XM0_B0D3,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B0D3,,,,,,,,,,DDR_XM0_B0D3,
,,,DDR_XM0_B0D4,C5,D3,unused_DDR_XM0_B0D4,,DDR_XM0_B0D4,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B0D4,,,,,,,,,,DDR_XM0_B0D4,
